Dataset ID	Dataset	Type	Study ID	Study	name	FilePath	Checksum	Assay ID	Assay Name	Assay Producer	Instrument Name	Instrument Model	Sample ID	Sample	Organism	Material Type	Sample[Altitude (m)]	Sample[BioSamples Acc.]	Sample[Collection Depth (m)]	Sample[Country and/or Sea]	Sample[Latitude]	Sample[Longitude]	Sample[Sampling Design Label]	Channel Name 1	Channel Visualized Entity Name 1	Channel Visualized Entity Type 1	Channel Label 1	Channel Probe Name 1	Channel Probe Type 1	Channel Name 2	Channel Visualized Entity Name 2	Channel Visualized Entity Type 2	Channel Label 2	Channel Probe Name 2	Channel Probe Type 2	Channel Name 3	Channel Visualized Entity Name 3	Channel Visualized Entity Type 3	Channel Label 3	Channel Probe Name 3	Channel Probe Type 3	Channel Name 4	Channel Visualized Entity Name 4	Channel Visualized Entity Type 4	Channel Label 4	Channel Probe Name 4	Channel Probe Type 4
1b15edbf-3297-496c-be20-ef72fac8e4c8	PK2_BAR_20to200_20240311_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_20to200_20240311_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240311/PK2_BAR_20to200_20240311_PM_01.czi	03d3b3883eaf10806c6e78a9396d6ede	9ede788a-b7c2-4e04-808c-395a1b4ed814	TREC Plankton Scans BAR 20240311 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	f9d41aed-8fcb-405f-8c9d-292d408f4907	BAR_20240311_PM_20to200_bottle-7	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639974	0	Spain	41.36778	2.22139	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
04ceffc4-d814-42dd-9268-cafb758e4f91	PK2_BAR_20to200_20240312_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_20to200_20240312_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240312/PK2_BAR_20to200_20240312_AM_01.czi	0a7d70cda023c3a81c535bf60f1a5689	4cf1aae9-841a-43a7-a802-5fe79cb99d6d	TREC Plankton Scans BAR 20240312 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	3bca979a-66d2-4a17-aa49-98b61343eca9	BAR_20240312_AM_20to200_bottle-4	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639966	0	Spain	41.36778	2.22139	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
f1183152-6f7c-44ea-a266-621761c9afc1	PK2_BAR_20to200_20240313_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_20to200_20240313_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240313/PK2_BAR_20to200_20240313_AM_01.czi	90590c8083e0a13ee19a972ecafad1a5	a27cbf35-64bc-4218-9e66-84751d74c09e	TREC Plankton Scans BAR 20240313 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	27b31751-ae33-42b1-8b6b-2b283ed1d67e	BAR_20240313_AM_20to200_bottle-5	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639923	0	Spain	41.37667	2.22111	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
a81a94bc-6dcf-46b2-b25c-cfb6f6e8ccce	PK2_BAR_20to200_20240314_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_20to200_20240314_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240314/PK2_BAR_20to200_20240314_AM_01.czi	53c8a34f0875597ccc80fd7fa7faa722	4873778e-377d-4862-8fc3-5695fe7e66cd	TREC Plankton Scans BAR 20240314 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	f6f4c727-0812-4083-91a4-1e19593d4048	BAR_20240314_AM_20to200_bottle-5	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639979	0	Spain	41.3717	2.2243	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
bf05aeb7-e488-4131-a1db-1f0fa1000aea	PK2_BAR_20to200_20240314_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_20to200_20240314_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240314/PK2_BAR_20to200_20240314_PM_01.czi	692b20bdc827be0a7745181060273d4d	4873778e-377d-4862-8fc3-5695fe7e66cd	TREC Plankton Scans BAR 20240314 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	c261ddf1-868d-47dd-9a80-34086abafa63	BAR_20240314_PM_20to200_bottle-7	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639898	0	Spain	41.3692	2.2214	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
0f86dabd-4c06-474c-bb1e-b66ea4e19a3a	PK2_BAR_20to200_20240315_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_20to200_20240315_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240315/PK2_BAR_20to200_20240315_AM_01.czi	9b9c74f5d38a9f27b4f34b18d1664c75	a508b7bf-b04b-4b77-ac14-db5010fcd5aa	TREC Plankton Scans BAR 20240315 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	c9d457d3-a4a1-49b2-b60a-fb0e76ff66ea	BAR_20240315_AM_20to200_bottle-5	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639890	0	Spain	41.3679	2.2198	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
f54bd708-1012-442f-8b31-ede6a16953fb	PK2_BAR_20to200_20240316_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_20to200_20240316_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240316/PK2_BAR_20to200_20240316_AM_01.czi	520d4865d5068bc7019ca288325f6104	1256fc43-5f55-4710-90b9-0d23380224f3	TREC Plankton Scans BAR 20240316 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	d02f2f73-a52d-4b05-ad88-f99dd1f82b76	BAR_20240316_AM_20to200_bottle-4	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639912	0	Spain	41.3679	2.2198	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
40ae7267-f8c5-4cc6-a226-55ecc0e35823	PK2_BAR_20to200_20240316_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_20to200_20240316_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240316/PK2_BAR_20to200_20240316_PM_01.czi	ffea94d4cd7c41eed7ef0966f86ccdf6	1256fc43-5f55-4710-90b9-0d23380224f3	TREC Plankton Scans BAR 20240316 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	1fce2f43-6ae5-47cf-ad86-13fc5d9594dd	BAR_20240316_PM_20to200_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639875	0	Spain	41.3662	2.2216	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
e847a8b2-bbe2-476f-be5f-2aa94a45f7ca	PK2_BAR_20to200_20240318_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_20to200_20240318_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240318/PK2_BAR_20to200_20240318_AM_01.czi	fd94e4679b827681681e45174240a647	0a1a4abc-2cb3-4ac4-a836-fd1008eed86c	TREC Plankton Scans BAR 20240318 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	a9ced0a7-29aa-4005-9d8f-dec0ccf61434	BAR_20240318_AM_20to200_bottle-4	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639904	0	Spain	41.3684	2.221	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
d07160b1-6fdf-4327-99bf-29b080a7341e	PK2_BAR_20to200_20240318_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_20to200_20240318_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240318/PK2_BAR_20to200_20240318_PM_01.czi	736f668d4e3b85e68adaccbf2c4ba011	0a1a4abc-2cb3-4ac4-a836-fd1008eed86c	TREC Plankton Scans BAR 20240318 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	8cd28381-3936-4ed7-a112-e873e090b495	BAR_20240318_PM_20to200_bottle-2	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639883	0	Spain	41.3683	2.2208	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
e903e208-10e5-4771-8ace-d7cd2457f28c	PK2_BAR_20to200_20240319_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_20to200_20240319_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240319/PK2_BAR_20to200_20240319_AM_01.czi	03c7ac5407b96066a18961000f3ab151	6b930205-5405-4b51-bed7-7dd71af4c13a	TREC Plankton Scans BAR 20240319 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	f671ec99-71da-4c94-9e95-a93cef3d47a4	BAR_20240319_AM_20to200_bottle-3	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639945	0	Spain	41.3681	2.2202	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
af3cf722-bae8-44b5-9922-b2a5592975c5	PK2_BAR_20to200_20240319_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_20to200_20240319_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240319/PK2_BAR_20to200_20240319_PM_01.czi	0c54c038c4000d89ff8e98001d4a54a7	6b930205-5405-4b51-bed7-7dd71af4c13a	TREC Plankton Scans BAR 20240319 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	baef22bf-57ee-48bc-a67f-df11cca3fca8	BAR_20240319_PM_20to200_bottle-8	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639939	0	Spain	41.3681	2.2202	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
a13c6dfe-9476-4bd4-be58-8e0a79f4d246	PK2_BAR_20to200_20240320_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_20to200_20240320_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240320/PK2_BAR_20to200_20240320_AM_01.czi	58be3bb0306501dae0f02eede7941c9f	dc5ce5f9-a2ba-46a6-9a37-888e28df40d9	TREC Plankton Scans BAR 20240320 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	722bac57-c742-453a-a701-54af94d4286e	BAR_20240320_AM_20to200_bottle-3	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639956	0	Spain	41.4152	2.2672	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
90f0e545-2318-4971-8db3-482298bba23c	PK2_BAR_20to200_20240321_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_20to200_20240321_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240321/PK2_BAR_20to200_20240321_AM_01.czi	dc3d467a3d970ded4f86d99e8302dfb0	1333c33b-fd88-4ccd-bf36-a943f4c3bb45	TREC Plankton Scans BAR 20240321 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	b98465be-0340-4b50-8748-7b155fd58cca	BAR_20240321_AM_20to200_bottle-4	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117572554	0	Spain	41.3726	2.2561	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
0c8aa587-7cc2-42f3-bdf9-e00b8c410bcb	PK2_BAR_20to200_20240321_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_20to200_20240321_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240321/PK2_BAR_20to200_20240321_PM_01.czi	3c0075905ab016dac4f37951188a9784	1333c33b-fd88-4ccd-bf36-a943f4c3bb45	TREC Plankton Scans BAR 20240321 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	e5505682-f9d3-4885-84f6-d18b2e30b35e	BAR_20240321_PM_20to200_bottle-7	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639869	0	Spain	41.3679	2.2205	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
15f9e393-a5e4-4ef9-a24a-bd013da5edff	PK2_BAR_20to200_20240322_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_20to200_20240322_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240322/PK2_BAR_20to200_20240322_AM_01.czi	1f8055a4519dc7a76daa29058c3a1cb1	39b1fdce-cb41-424e-ab89-2285eae2d832	TREC Plankton Scans BAR 20240322 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	02bf2f60-3a6a-449d-88a8-1f54acdfae77	BAR_20240322_AM_20to200_bottle-4	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117572545	0	Spain	41.3524	2.2572	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
6396c138-1416-40e7-b29d-c7e82051b428	PK2_BAR_20to200_20240322_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_20to200_20240322_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240322/PK2_BAR_20to200_20240322_PM_01.czi	9f7a5a28a18462f4ae7655898711b694	39b1fdce-cb41-424e-ab89-2285eae2d832	TREC Plankton Scans BAR 20240322 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	183767b8-e5c0-48ff-9a61-62a99bc95b01	BAR_20240322_PM_20to200_bottle-7	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639871	0	Spain	41.3686	2.2212	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
ff045dd6-97af-4950-8c83-b4eacc35b15a	PK2_BAR_20to200_20240323_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_20to200_20240323_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240323/PK2_BAR_20to200_20240323_AM_01.czi	f111457b11b236c47660015263f850ab	8eb8efb8-e4ea-4d25-90ea-148d9048e075	TREC Plankton Scans BAR 20240323 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	2bc82a08-d7a5-41e3-9d9e-535829ce1f04	BAR_20240323_AM_20to200_bottle-4	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639934	0	Spain	41.33166	2.27164	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
03c68299-daa6-4b75-b984-dabaa510c26f	PK2_BAR_5to20_20240313_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_5to20_20240313_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240313/PK2_BAR_5to20_20240313_AM_01.czi	b314a1da394add3f5faa854df695dae9	a27cbf35-64bc-4218-9e66-84751d74c09e	TREC Plankton Scans BAR 20240313 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	17de253e-650a-4e7c-9eae-47225f7aeaa4	BAR_20240313_AM_5to20_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639919	0	Spain	41.37667	2.22111	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
fa298c9e-c578-4eea-8a8a-7b03af24aad7	PK2_BAR_5to20_20240314_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_5to20_20240314_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240314/PK2_BAR_5to20_20240314_AM_01.czi	84b544a6a831d77a2517986f47304be8	4873778e-377d-4862-8fc3-5695fe7e66cd	TREC Plankton Scans BAR 20240314 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	73d4427f-ce76-4e90-8e3d-ef61cfe32e44	BAR_20240314_AM_5to20_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639977	0	Spain	41.3717	2.2243	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
10b3b812-d52e-46c9-a80d-ff4d1a3db365	PK2_BAR_5to20_20240314_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_5to20_20240314_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240314/PK2_BAR_5to20_20240314_PM_01.czi	2be9d30a295ab6a0c7b1875be0c3b838	4873778e-377d-4862-8fc3-5695fe7e66cd	TREC Plankton Scans BAR 20240314 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	00526a68-e3c0-42ab-9f90-5b3df8cc9689	BAR_20240314_PM_5to20_bottle-5	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639897	0	Spain	41.3692	2.2214	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
7c933c3e-e023-4d22-afc6-d601ad885df1	PK2_BAR_5to20_20240315_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_5to20_20240315_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240315/PK2_BAR_5to20_20240315_AM_01.czi	296f87ced2833ef31db1e4c33824b6b4	a508b7bf-b04b-4b77-ac14-db5010fcd5aa	TREC Plankton Scans BAR 20240315 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	c143c541-8257-4785-919d-a8b5a62dae9d	BAR_20240315_AM_5to20_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639888	0	Spain	41.3679	2.2198	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
3b85228b-58c1-4d2f-a8d8-c8078cbddcb4	PK2_BAR_5to20_20240316_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_5to20_20240316_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240316/PK2_BAR_5to20_20240316_AM_01.czi	2fcd7ce287ef0df745ed76cfd251d50a	1256fc43-5f55-4710-90b9-0d23380224f3	TREC Plankton Scans BAR 20240316 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	392a1530-a41b-4d0d-ac48-d9857b1fb744	BAR_20240316_AM_5to20_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639911	0	Spain	41.3679	2.2198	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
412f6c48-64be-48ad-a271-53860f973d19	PK2_BAR_5to20_20240316_PM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_5to20_20240316_PM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240316/PK2_BAR_5to20_20240316_PM_01.czi	209ecb4bfce41aeed3c7cdd962c225a7	1256fc43-5f55-4710-90b9-0d23380224f3	TREC Plankton Scans BAR 20240316 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	ca33f1c4-0f62-451d-ade0-f5e6fa1ee386	BAR_20240316_PM_5to20_bottle-6	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117639882	0	Spain	41.3662	2.2216	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
2960d607-81f4-45d9-bce3-e50f3fc69f0f	PK2_BAR_5to20_20240321_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_5to20_20240321_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240321/PK2_BAR_5to20_20240321_AM_01.czi	513075c98e24199b8795472d7066d425	1333c33b-fd88-4ccd-bf36-a943f4c3bb45	TREC Plankton Scans BAR 20240321 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	f47b6007-b056-4cf8-ac9f-acce06e58cf8	BAR_20240321_AM_5to20_bottle-1	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117572551	0	Spain	41.3726	2.2561	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
5a966ebd-0e60-4dc3-8940-3fa7c5cff02b	PK2_BAR_5to20_20240322_AM_01	generic	156d00db-f758-4ff9-ab9a-2130cf2d0d38	Live Confocal Super Plankton	PK2_BAR_5to20_20240322_AM_01.czi	/g/mobilelab/LabID/Data/Assay/light_microscopy/2024/TREC_STOP_31_Barcelona_LSM900_20240322/PK2_BAR_5to20_20240322_AM_01.czi	3a423d835894768511d88aecf00baecd	39b1fdce-cb41-424e-ab89-2285eae2d832	TREC Plankton Scans BAR 20240322 LSM900		AML-Zeiss LSM 900	ALMF-Zeiss LSM 900	a5f0f057-ce66-4cb3-b94a-5c6a0148a259	BAR_20240322_AM_5to20_bottle-2	marine plankton environmental sample	whole organism	not provided	https://www.ebi.ac.uk/biosamples/samples/SAMEA117572544	0	Spain	41.3524	2.2572	031-01-00-000	Hoechst	DNA and surface structures (teca)	DNA	Hoechst33342			ChloA	Chlorophyll A autofluorescence	Chloroplast				T-PMT	None					PE	Phycoerythrin autofluorescence				
